Gene	log2FoldChange (<0 higher in 4, >0 higher in 15)	Padj 4 v 15	log2FoldChange (<0 higher in 15, >0 higher in 20)	Padj 15 v 20	log2FoldChange (<0 higher in 4, >0 higher in 20)	Padj 4 v 20	Gene Name	Pathway
sps_RS00040	-0.64849	0.64037	0.57113	0.88473	-0.07736	0.97484	cytochrome C oxidase subunit IV	Function Unknown
sps_RS15815	0.41775	0.52143	-0.45740	0.74379	-0.03965	0.97484	DUF2975 domain-containing protein	NA
sps_RS17610	0.34163	0.68508	-0.29500	0.90265	0.04663	0.97555	SAM-dependent methyltransferase	Function Unknown
sps_RS01835	-0.56071	0.42756	0.60437	0.65482	0.04366	0.97616	30S ribosomal protein S3	Translation
sps_RS07100	-0.75406	0.68030	0.85391	0.85751	0.09985	0.97616	hypothetical protein	NA
sps_RS12255	-0.60727	0.61409	0.54046	0.87386	-0.06681	0.97616	hypothetical protein	NA
sps_RS13435	-0.23953	0.88275	0.31501	0.93212	0.07548	0.97616	DUF3332 domain-containing protein	Function Unknown
sps_RS04285	-0.77358	0.67006	0.68222	0.89596	-0.09136	0.97685	monooxygenase	Function Unknown
sps_RS07210	0.29806	0.80335	-0.23960	0.93495	0.05846	0.97685	hypothetical protein	NA
sps_RS12195	-0.18386	0.76116	0.21381	0.89625	0.02995	0.97685	hypothetical protein	NA
sps_RS21415	0.62008	0.40911	-0.66599	0.63750	-0.04591	0.97685	glutamyl-tRNA reductase	Coenzyme metabolism
sps_RS00215	-0.18408	0.87412	0.13212	0.96217	-0.05196	0.97752	molybdopterin containing oxidoreductase	Function Unknown
sps_RS04400	-0.04000	0.98343	0.10657	0.97436	0.06658	0.97752	spermidine/putrescine ABC transporter substrate-binding protein	Function Unknown
sps_RS11215	-0.01268	0.99302	0.05158	0.97734	0.03890	0.97752	hypothetical protein	Intracellular trafficking and secretion
sps_RS21615	-0.17700	0.88631	0.23129	0.93495	0.05429	0.97752	ribosomal-protein-alanine N-acetyltransferase	Function Unknown
sps_RS24085	0.00587	0.99560	-0.04112	0.98185	-0.03525	0.97752	hemin ABC transporter substrate-binding protein	Inorganic ion transport and metabolism
sps_RS24490	0.06612	0.93555	-0.03254	0.98538	0.03358	0.97752	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	Coenzyme metabolism
sps_RS04445	0.18600	0.84177	-0.14331	0.94837	0.04269	0.97753	hypothetical protein	Function Unknown
sps_RS12210	-0.48703	0.39369	0.45371	0.70664	-0.03332	0.97788	secretin	Intracellular trafficking and secretion
sps_RS17060	0.38822	0.76906	-0.32377	0.92474	0.06444	0.97788	hypothetical protein	Function Unknown
sps_RS22645	0.28483	0.67777	-0.32017	0.85746	-0.03535	0.97788	DNA polymerase III subunit chi	Replication and repair
sps_RS09735	0.02928	0.97297	-0.06072	0.97170	-0.03144	0.97816	phosphate ABC transporter, permease protein PstA	Inorganic ion transport and metabolism
sps_RS04735	0.33963	0.57516	-0.37234	0.79157	-0.03271	0.97826	hypothetical protein	Signal Transduction
sps_RS05310	0.61254	0.44888	-0.56680	0.75421	0.04574	0.97861	50S ribosomal protein L20	Translation
sps_RS21420	-0.22397	0.78197	0.18654	0.92568	-0.03743	0.97876	outer membrane lipoprotein LolB	Cell wall/membrane/envelop biogenesis
sps_RS04335	-0.34335	0.87450	0.43746	0.93004	0.09411	0.97902	hypothetical protein	NA
sps_RS05990	0.24100	0.78570	-0.20019	0.92587	0.04081	0.97927	DNA recombination protein RmuC	Function Unknown
sps_RS10515	-1.11790	0.62645	1.00351	0.87751	-0.11439	0.97927	IS256 family transposase	Replication and repair
sps_RS20740	0.17165	0.88824	-0.22223	0.93495	-0.05058	0.97927	hypothetical protein	NA
sps_RS00975	-0.81411	0.55019	0.88302	0.77336	0.06892	0.97997	hypothetical protein	NA
sps_RS04295	-0.59073	0.77981	0.49631	0.92521	-0.09442	0.97997	methanolan biosynthesis protein EpsI	Function Unknown
sps_RS04825	0.61744	0.28436	-0.65075	0.48647	-0.03331	0.97997	manganese-dependent inorganic pyrophosphatase	Energy production and conversion
sps_RS04895	0.86837	0.15239	-0.83051	0.35786	0.03785	0.97997	TyeA family type III secretion system gatekeeper subunit	Intracellular trafficking and secretion
sps_RS05345	0.04656	0.96441	-0.08321	0.96839	-0.03665	0.97997	riboflavin synthase subunit alpha	Coenzyme metabolism
sps_RS06115	0.20682	0.85329	-0.16077	0.95141	0.04606	0.97997	IS5/IS1182 family transposase	Replication and repair
sps_RS08950	-0.12656	0.88824	0.16260	0.93495	0.03604	0.97997	M48 family peptidase	Function Unknown
sps_RS10520	-0.30271	0.79812	0.35459	0.90608	0.05189	0.97997	formyltetrahydrofolate deformylase	Nucleotide metabolism and transport
sps_RS10870	0.05826	0.94028	-0.08740	0.96110	-0.02914	0.97997	LysR family transcriptional regulator	Transcription
sps_RS19680	0.09468	0.92052	-0.13158	0.94959	-0.03690	0.97997	RidA family protein	Translation
sps_RS25140	-1.14727	0.36810	1.07748	0.67956	-0.06979	0.97997	ADP-ribose diphosphatase	Nucleotide metabolism and transport
sps_RS27825	-0.12888	0.83907	0.10207	0.94395	-0.02681	0.97997	TonB-dependent siderophore receptor	Inorganic ion transport and metabolism
sps_RS09725	-0.48230	0.38223	0.45260	0.69465	-0.02970	0.98014	phosphate transport system regulatory protein PhoU	Inorganic ion transport and metabolism
sps_RS10115	-0.06393	0.94580	0.09759	0.96217	0.03365	0.98014	chaperone for general secretion pathway YbaY	Function Unknown
sps_RS11100	0.43769	0.49461	-0.40478	0.79425	0.03291	0.98014	hypothetical protein	Cell wall/membrane/envelop biogenesis
sps_RS12505	-0.08019	0.91445	0.05195	0.97436	-0.02825	0.98014	undecaprenyl-diphosphate phosphatase	Function Unknown
sps_RS23250	-0.02423	0.98937	-0.02555	0.99207	-0.04978	0.98014	hypothetical protein	Function Unknown
sps_RS23345	0.26767	0.96036	-0.08276	0.99328	0.18490	0.98014	hypothetical protein	NA
sps_RS24750	0.79278	0.65923	-0.70612	0.89072	0.08666	0.98014	hypothetical protein	NA
sps_RS27555	0.29714	0.73105	-0.25799	0.91111	0.03914	0.98014	hypothetical protein	Secondary Structure
sps_RS09850	0.43466	0.67507	-0.48273	0.85919	-0.04807	0.98042	NAD(P)-dependent oxidoreductase	Function Unknown
sps_RS23670	-0.58984	0.86119	0.72657	0.92568	0.13673	0.98042	LysR family transcriptional regulator	Transcription
sps_RS00335	-0.95434	0.61688	1.04393	0.82538	0.08959	0.98086	hypothetical protein	NA
sps_RS00265	-0.89355	0.66135	0.80060	0.89016	-0.09294	0.98099	hypothetical protein	NA
sps_RS08455	0.03627	0.97317	-0.07120	0.97219	-0.03494	0.98099	hypothetical protein	Function Unknown
sps_RS09610	0.17644	0.87696	-0.13286	0.96217	0.04358	0.98099	IS5/IS1182 family transposase	Replication and repair
sps_RS13680	-1.39811	0.58260	1.27941	0.85371	-0.11870	0.98099	hypothetical protein	NA
sps_RS16520	-0.38687	0.67645	0.34483	0.89596	-0.04204	0.98099	oxidoreductase	Post-translational modification, protein turnover, chaperone functions
sps_RS01455	-0.32661	0.49452	0.34982	0.72892	0.02321	0.98132	cell division ATP-binding protein FtsE	Cell cycle control and mitosis
sps_RS24050	-0.12688	0.88824	0.09353	0.96601	-0.03336	0.98223	ABC transporter permease	Function Unknown
sps_RS12065	0.31989	0.65282	-0.35140	0.85017	-0.03150	0.98223	GGDEF domain-containing protein	Signal Transduction
sps_RS11245	0.22995	0.77354	-0.26280	0.90265	-0.03285	0.98232	hypothetical protein	NA
sps_RS08480	1.50214	0.00373	-1.46869	0.00968	0.03346	0.98235	L-lactate permease	Energy production and conversion
sps_RS20105	0.43426	0.73012	-0.38139	0.90821	0.05287	0.98235	hypothetical protein	Function Unknown
sps_RS23030	-0.31186	0.68468	0.34418	0.87006	0.03232	0.98235	hypothetical protein	Intracellular trafficking and secretion
sps_RS23275	1.17252	0.00430	-1.14670	0.01059	0.02582	0.98235	hypothetical protein	NA
sps_RS26040	-0.91291	0.15905	0.94781	0.29222	0.03490	0.98235	metal ABC transporter permease	Inorganic ion transport and metabolism
sps_RS18910	0.45372	0.32988	-0.43055	0.62836	0.02317	0.98330	DUF4115 domain-containing protein	Function Unknown
sps_RS08010	0.12199	0.89461	-0.15392	0.93832	-0.03193	0.98345	GNAT family N-acetyltransferase	Function Unknown
sps_RS10865	0.62316	0.34271	-0.59094	0.64569	0.03222	0.98345	HlyD family secretion protein	Function Unknown
sps_RS11105	0.23664	0.78600	-0.27040	0.90444	-0.03376	0.98345	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	Energy production and conversion
sps_RS24150	-0.13730	0.92297	0.08865	0.97550	-0.04866	0.98345	bifunctional diguanylate cyclase/phosphodiesterase	Signal Transduction
sps_RS00865	0.07970	0.87365	-0.06236	0.95955	0.01734	0.98426	HAMP domain-containing protein	Signal Transduction
sps_RS06330	-1.23016	0.64379	1.12100	0.88033	-0.10916	0.98426	YcgL domain-containing protein	Function Unknown
sps_RS17830	0.85010	0.17864	-0.88251	0.32518	-0.03241	0.98426	hypothetical protein	Carbohydrate metabolism and transport
sps_RS21435	-0.12453	0.92195	0.16624	0.95269	0.04171	0.98426	hypothetical protein	NA
sps_RS27045	-0.14074	0.89102	0.17578	0.93654	0.03504	0.98426	molybdopterin synthase catalytic subunit MoaE	Coenzyme metabolism
sps_RS14950	-0.17792	0.91083	0.12667	0.97167	-0.05125	0.98462	hypothetical protein	Function Unknown
sps_RS02115	-0.17705	0.73996	0.19753	0.89183	0.02048	0.98473	magnesium transporter	Inorganic ion transport and metabolism
sps_RS04265	-0.04954	0.97539	0.09452	0.97436	0.04498	0.98473	antibiotic acetyltransferase	Function Unknown
sps_RS27720	0.35382	0.81631	-0.29899	0.93495	0.05483	0.98473	tRNA-Asp	NA
sps_RS00775	-0.61705	0.38009	0.58563	0.68676	-0.03142	0.98482	glycosyl transferase	Cell wall/membrane/envelop biogenesis
sps_RS07540	0.24588	0.73643	-0.21801	0.91111	0.02786	0.98482	aspartate/glutamate racemase family protein	Amino Acid metabolis and transport
sps_RS08710	0.04592	0.96829	-0.01447	0.99353	0.03145	0.98482	DNA-binding response regulator	Signal Transduction
sps_RS11110	-0.72046	0.46244	0.68053	0.76074	-0.03993	0.98482	NADH:ubiquinone reductase (Na(+)-transporting) subunit E	Energy production and conversion
sps_RS16940	-0.14013	0.93058	0.19069	0.95940	0.05056	0.98482	hypothetical protein	NA
sps_RS20835	-0.84305	0.71775	0.93095	0.88297	0.08789	0.98482	hypothetical protein	NA
sps_RS25240	-1.06114	0.62645	1.13994	0.83976	0.07880	0.98482	hypothetical protein	NA
sps_RS25670	0.04525	0.93005	-0.06134	0.95890	-0.01610	0.98482	VCBS repeat-containing protein	Function Unknown
sps_RS26320	-0.70754	0.48390	0.75009	0.72033	0.04255	0.98482	hypothetical protein	Function Unknown
sps_RS06650	-0.53354	0.68541	0.48291	0.89900	-0.05063	0.98484	cold-shock protein	Transcription
sps_RS14760	-0.18776	0.82682	0.15818	0.93663	-0.02959	0.98487	metallophosphatase binding domain protein	Function Unknown
sps_RS16960	-0.03700	0.99186	0.10806	0.98308	0.07107	0.98542	hypothetical protein	NA
sps_RS15200	-0.11483	0.83955	0.09600	0.94151	-0.01883	0.98546	class I adenylate cyclase	Nucleotide metabolism and transport
sps_RS06640	0.25278	0.70702	-0.27749	0.87820	-0.02472	0.98557	ABC transporter	Function Unknown
sps_RS05140	0.78507	0.22147	-0.75587	0.46136	0.02920	0.98601	type VI secretion system membrane subunit TssM	Cell wall/membrane/envelop biogenesis
sps_RS00220	-1.74036	0.16914	1.68988	0.37651	-0.05047	0.98603	cytochrome C	Energy production and conversion
sps_RS01400	-0.13794	0.79456	0.15574	0.90662	0.01779	0.98603	hypothetical protein	Replication and repair
sps_RS04640	-0.83488	0.57783	0.77696	0.84858	-0.05792	0.98603	hypothetical protein	NA
sps_RS02925	0.18798	0.85655	-0.22002	0.92671	-0.03204	0.98629	cell division protein ZapC	Cell cycle control and mitosis
sps_RS09660	0.12289	0.88096	-0.09781	0.96136	0.02508	0.98629	IS256 family transposase	Replication and repair
sps_RS11750	0.34139	0.86823	-0.27829	0.95345	0.06310	0.98629	hypothetical protein	NA
sps_RS12490	0.05699	0.95752	-0.08548	0.96869	-0.02849	0.98629	hypothetical protein	Cell wall/membrane/envelop biogenesis
sps_RS13275	-0.36158	0.65441	0.33260	0.88473	-0.02898	0.98629	malate dehydrogenase	Energy production and conversion
sps_RS20005	0.10215	0.92948	-0.13518	0.95955	-0.03303	0.98629	HlyD family secretion protein	Function Unknown
sps_RS20355	0.21118	0.77891	-0.18647	0.92065	0.02472	0.98629	TonB-dependent receptor	Inorganic ion transport and metabolism
sps_RS21620	-0.41834	0.70615	0.45762	0.87820	0.03928	0.98629	hypothetical protein	NA
sps_RS21650	0.12893	0.94983	-0.07228	0.98612	0.05666	0.98629	16S ribosomal RNA	NA
sps_RS09330	-0.01224	0.99524	-0.03092	0.99163	-0.04316	0.98724	cystathionine beta-synthase	Energy production and conversion
sps_RS17055	0.30056	0.82682	-0.25815	0.93574	0.04241	0.98749	DUF935 domain-containing protein	Function Unknown
sps_RS08105	-0.15235	0.75506	0.16784	0.90017	0.01550	0.98871	hypothetical protein	Function Unknown
sps_RS13625	0.56453	0.49467	-0.53427	0.78564	0.03026	0.98871	AI-2E family transporter	Function Unknown
sps_RS03970	0.31330	0.64323	-0.33582	0.84858	-0.02252	0.98886	HAD family hydrolase	Function Unknown
sps_RS14930	0.14668	0.91083	-0.18180	0.94931	-0.03511	0.98886	aminoacyl-tRNA hydrolase	Translation
sps_RS04250	-0.50751	0.38027	0.48656	0.67956	-0.02095	0.98898	DNA helicase UvrD	Replication and repair
sps_RS06500	0.21869	0.86107	-0.18318	0.94970	0.03551	0.98898	histidinol-phosphate transaminase	Amino Acid metabolis and transport
sps_RS09250	-0.09299	0.90972	0.11406	0.94907	0.02108	0.98898	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	Coenzyme metabolism
sps_RS11975	0.06323	0.94000	-0.04198	0.97919	0.02125	0.98898	elongation factor 4	Cell wall/membrane/envelop biogenesis
sps_RS16420	-0.07238	0.94580	0.04629	0.98307	-0.02609	0.98898	3-oxoacyl-ACP synthase	Function Unknown
sps_RS17260	-0.97520	0.65634	1.04546	0.85641	0.07026	0.98898	hypothetical protein	NA
sps_RS21450	-0.47234	0.65609	0.50612	0.85641	0.03378	0.98898	tRNA-Leu	NA
sps_RS23655	-1.60471	0.21063	1.55595	0.43929	-0.04877	0.98898	IS4 family transposase	Replication and repair
sps_RS27435	0.90171	0.45616	-0.94684	0.70524	-0.04513	0.98898	EscS/YscS/HrcS family type III secretion system export apparatus protein	Intracellular trafficking and secretion
sps_RS00270	0.05091	0.92297	-0.03764	0.97436	0.01327	0.98899	amidohydrolase	Secondary Structure
sps_RS02650	-0.52753	0.70286	0.48648	0.90122	-0.04105	0.98899	hypothetical protein	NA
sps_RS03520	0.91195	0.21930	-0.93948	0.39596	-0.02752	0.98899	flagellin	Cell motility
sps_RS06030	-0.42534	0.63281	0.45257	0.84529	0.02723	0.98899	copper resistance protein CopC	Inorganic ion transport and metabolism
sps_RS11445	0.10559	0.93502	-0.13718	0.96217	-0.03160	0.98899	OmpA family protein	Cell wall/membrane/envelop biogenesis
sps_RS12220	-0.75288	0.59284	0.79638	0.81781	0.04350	0.98899	type III secretion system apparatus protein VscT2	NA
sps_RS12225	-0.44810	0.71714	0.41243	0.90265	-0.03567	0.98899	EscR/YscR/HrcR family type III secretion system export apparatus protein	Cell motility
sps_RS13205	0.34381	0.60088	-0.36426	0.82447	-0.02046	0.98899	hypothetical protein	Function Unknown
sps_RS13380	-1.15244	0.46239	1.10137	0.75198	-0.05108	0.98899	LruC domain-containing protein	Function Unknown
sps_RS13850	2.04800	0.00005	-2.07151	0.00007	-0.02351	0.98899	hypothetical protein	Function Unknown
sps_RS13865	-0.17677	0.82567	0.15478	0.93495	-0.02199	0.98899	hypothetical protein	Post-translational modification, protein turnover, chaperone functions
sps_RS14210	-0.54459	0.04336	0.55580	0.08658	0.01121	0.98899	AraC family transcriptional regulator	Transcription
sps_RS17585	0.34428	0.72668	-0.31555	0.90444	0.02873	0.98899	DUF412 domain-containing protein	Function Unknown
sps_RS18895	0.31521	0.70519	-0.34065	0.88147	-0.02544	0.98899	hypothetical protein	Function Unknown
sps_RS25605	-0.03652	0.94934	0.02307	0.98473	-0.01345	0.98899	3-deoxy-manno-octulosonate-8-phosphatase KdsC	Function Unknown
sps_RS02950	-0.04971	0.95746	0.06964	0.97122	0.01993	0.98939	ribosome modulation factor	Translation
sps_RS08445	-0.75685	0.62458	0.80019	0.84227	0.04334	0.98939	IS4 family transposase	Replication and repair
sps_RS12360	-0.07373	0.93473	0.05308	0.97550	-0.02066	0.98939	tyrosine--tRNA ligase	Translation
sps_RS19240	0.09036	0.94782	-0.06029	0.98247	0.03007	0.98939	ISAs1 family transposase	Replication and repair
sps_RS19995	0.42513	0.66504	-0.39751	0.88607	0.02761	0.98939	hypothetical protein	Function Unknown
sps_RS20025	0.88400	0.17036	-0.90685	0.32045	-0.02285	0.98939	DUF3520 domain-containing protein	Function Unknown
sps_RS21225	0.31505	0.63281	-0.29628	0.87126	0.01876	0.98939	Na(+)-translocating NADH-quinone reductase subunit A	Energy production and conversion
sps_RS23310	0.46112	0.92195	-0.34975	0.97219	0.11137	0.98939	methyltransferase domain-containing protein	Function Unknown
sps_RS23465	-0.61168	0.74685	0.66420	0.89913	0.05253	0.98939	carbon starvation protein CstA	NA
sps_RS23780	-3.20224	0.13005	3.13586	0.29534	-0.06638	0.98939	hypothetical protein	NA
sps_RS24270	-0.49988	0.67248	0.53284	0.86974	0.03296	0.98939	bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	Translation
sps_RS24795	-0.01255	0.99524	-0.01872	0.99353	-0.03127	0.98939	hypothetical protein	Function Unknown
sps_RS25415	-0.25162	0.64288	0.26756	0.85068	0.01594	0.98939	type II restriction endonuclease subunit M	Replication and repair
sps_RS00445	-0.58365	0.34502	0.56539	0.63754	-0.01825	0.98975	hypothetical protein	Function Unknown
sps_RS11455	0.32135	0.48822	-0.30756	0.77411	0.01379	0.98975	LysR family transcriptional regulator	Transcription
sps_RS13405	-0.77751	0.79975	0.85255	0.91175	0.07503	0.98975	DUF1090 domain-containing protein	Function Unknown
sps_RS18075	0.14561	0.86690	-0.16578	0.93495	-0.02017	0.98975	UTP--glucose-1-phosphate uridylyltransferase	Cell wall/membrane/envelop biogenesis
sps_RS19625	-0.74331	0.66135	0.69782	0.88473	-0.04549	0.98975	hypothetical protein	NA
sps_RS20010	0.23126	0.73666	-0.24955	0.89550	-0.01828	0.98975	PDZ domain-containing protein	Cell wall/membrane/envelop biogenesis
sps_RS21190	0.13551	0.85519	-0.11823	0.94361	0.01728	0.98975	(Na+)-NQR maturation NqrM	Function Unknown
sps_RS24210	0.31064	0.68232	-0.29021	0.89205	0.02043	0.98975	porin	Function Unknown
sps_RS09895	0.00000	0.99000	0.00000	0.99000	0.00000	0.99000	IS66 family insertion sequence hypothetical protein	Replication and repair
sps_RS19790	0.00000	0.99000	0.00000	0.99000	0.00000	0.99000	IS66 family insertion sequence hypothetical protein	Replication and repair
sps_RS19830	0.00000	0.99000	0.00000	0.99000	0.00000	0.99000	hypothetical protein	Function Unknown
sps_RS21865	0.00000	0.99000	0.00000	0.99000	0.00000	0.99000	IS66 family insertion sequence hypothetical protein	Replication and repair
sps_RS23055	0.00000	0.99000	0.00000	0.99000	0.00000	0.99000	IS66 family insertion sequence hypothetical protein	Replication and repair
sps_RS17795	0.28915	0.64643	-0.30574	0.85324	-0.01659	0.99011	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	Translation
sps_RS18440	-0.49332	0.67006	0.46339	0.88705	-0.02993	0.99011	UDP-N-acetylglucosamine 4,6-dehydratase	Cell wall/membrane/envelop biogenesis
sps_RS18465	-0.41178	0.37431	0.39832	0.67082	-0.01346	0.99011	MBL fold metallo-hydrolase	Translation
sps_RS18795	-0.27130	0.72668	0.25188	0.90444	-0.01942	0.99011	chalcone isomerase	Function Unknown
sps_RS19050	0.17615	0.90864	-0.20785	0.95085	-0.03169	0.99011	hypothetical protein	NA
sps_RS00655	0.12726	0.86107	-0.14320	0.93279	-0.01594	0.99034	DUF885 domain-containing protein	Function Unknown
sps_RS02390	-0.62303	0.76510	0.57314	0.91739	-0.04989	0.99034	cation transporter	Inorganic ion transport and metabolism
sps_RS22375	0.10320	0.91615	-0.08317	0.96948	0.02003	0.99034	DUF2817 domain-containing protein	Amino Acid metabolis and transport
